,address_lat,address_lng,contributors,currency,loan_identifier,monthLastUpdate,name,prices,yearLastUpdate
813,28.577422,77.309,56,INR,26CS1J45E3,12,"Noida, India",31800.0,2015
814,35.837901,50.992994,11,USD,1XE3JE4085,12,"Karaj, Iran",775.0,2015
815,31.065493,-97.733157,18,USD,1WPWC13ZTS,11,"Killeen, TX, United States",2066.16666667,2015
816,52.540658,13.417918,310,EUR,G9N2231XZ,1,"Berlin, Germany",1854.6,2016
817,61.485375,21.796887,9,EUR,1ERWTJ3K4Y,11,"Pori, Finland",3000.0,2015
818,35.837901,50.992994,11,USD,21C8CY42CM,12,"Karaj, Iran",775.0,2015
819,35.899404,-79.024942,15,USD,169M043DMS,12,"Chapel Hill, NC, United States",2800.0,2015
820,54.662453,25.250484,146,EUR,28FPFZ46XR,1,"Vilnius, Lithuania",625.637727029,2016
821,34.064353,-118.375347,4,USD,137ZJZ3CD4,11,"West Hollywood, CA, United States",3900.0,2015
822,32.555602,-84.902136,25,USD,23NAM843YN,12,"Columbus, GA, United States",1499.66666667,2015
823,51.881714,0.851165,18,GBP,224GA942V9,1,"Colchester, United Kingdom",1189.16666667,2016
824,36.906216,-80.333256,7,USD,1K92033Q33,11,"Christiansburg, VA, United States",1200.0,2015
825,19.871125,75.324231,25,INR,2B0ZQV4A7N,12,"Aurangabad, India",19000.0,2015
826,-33.829987,18.508987,210,ZAR,27QTV74678,1,"Cape Town, South Africa",18218.0707895,2016
827,12.999759,77.531812,578,INR,2A7SBR491C,1,"Bangalore, India",45535.3902344,2016
828,-31.969048,115.786988,220,AUD,1AHVK83G90,1,"Perth, Australia",4046.75,2016
829,43.418776,-79.75442,24,CAD,1QGF7G3VZN,12,"Oakville, Canada",2350.0,2015
830,52.510964,13.304994,310,EUR,E4MST31Q6,1,"Berlin, Germany",1854.6,2016
831,28.349705,77.328463,21,INR,1VMCK23ZAJ,10,"Faridabad, India",31800.0,2015
832,-23.299983,-46.009879,28,BRL,23HXQT43WW,12,"Sao Jose dos Campos, Brazil",1932.0,2015
833,24.812038,93.915877,9,INR,21WDNA42PN,10,"Imphal, India",12000.0,2015
834,46.824134,-100.902719,20,USD,25GA0T450B,11,"Bismarck, ND, United States",3250.0,2015
835,35.701098,-105.936969,22,USD,1V098X3Z03,12,"Santa Fe, NM, United States",2865.0,2015
836,19.973716,-102.279243,4,MXN,1Z05WT410N,12,"Zamora de Hidalgo, Mexico",6750.0,2015
837,53.069756,8.823655,35,EUR,1YNDCY40V9,11,"Bremen, Germany",2210.0,2015
838,32.067319,34.781028,197,ILS,2CS9MV4E09,1,"Tel Aviv-yafo, Israel",7480.0,2016
839,52.402488,0.26782,75,GBP,24S8SR44M5,1,"Cambridge, United Kingdom",2016.66666667,2016
840,46.2977,16.344015,16,HRK,1SC0ZC3XVD,12,"Varazdin, Croatia",4200.0,2015
841,37.977133,23.729875,474,EUR,1NGV4B3SDH,1,"Athens, Greece",717.856953125,2016
842,35.97069,-86.602268,15,USD,13NVMD3CK4,12,"Murfreesboro, TN, United States",2491.53333333,2015
843,34.064353,-118.375347,4,USD,19RQ5V3FPV,11,"West Hollywood, CA, United States",3900.0,2015
844,-31.447017,-64.188017,18,USD,1KQ1Z43QDK,1,"Cordoba, Argentina",898.6,2016
845,-1.30217,36.768846,102,KES,2C7RGN4CK8,12,"Nairobi, Kenya",28597.0,2015
846,53.584482,-2.393858,10,GBP,1HYKWD3NV8,10,"Bolton, United Kingdom",1498.25,2015
847,28.349705,77.328463,21,INR,1R2HH23WFX,10,"Faridabad, India",31800.0,2015
848,17.738194,83.34012,52,INR,29CKFV481R,1,"Visakhapatnam, India",16250.0,2016
849,-25.443494,-49.056411,127,BRL,1VS49V3ZD4,1,"Curitiba, Brazil",1675.0,2016
850,-1.303468,36.774764,102,KES,1N6K383S41,12,"Nairobi, Kenya",28597.0,2015
851,39.15187,-76.634516,95,USD,1PD3VK3TGS,1,"Baltimore, MD, United States",3226.46136364,2016
852,52.510964,13.304994,310,EUR,1FW10R3KYT,1,"Berlin, Germany",1854.6,2016
853,37.671699,-122.477072,297,USD,1TQFFE3YV6,1,"San Francisco, CA, United States",4199.18947368,2016
854,-22.864852,-47.046694,81,BRL,27QETN466G,12,"Campinas, Brazil",2385.22222222,2015
855,59.428539,24.743918,150,EUR,1AJ1TH3G94,12,"Tallinn, Estonia",847.791666667,2015
856,39.15187,-76.634516,95,USD,1J0HMB3NXK,1,"Baltimore, MD, United States",3226.46136364,2016
857,28.349705,77.328463,21,INR,1Q33B33V8S,10,"Faridabad, India",31800.0,2015
858,37.402682,-5.983645,50,EUR,EJ6QV31T4,12,"Sevilla, Spain",1144.45,2015
859,52.97943,-1.994479,17,GBP,1KHNF73QA2,1,"Stoke-On-Trent, United Kingdom",1115.75,2016
860,28.349705,77.328463,21,INR,1SPN5T3Y20,10,"Faridabad, India",31800.0,2015
861,37.671699,-122.477072,297,USD,1TW08Q3YXZ,1,"San Francisco, CA, United States",4199.18947368,2016
862,-25.443494,-49.056411,127,BRL,205SK741NK,1,"Curitiba, Brazil",1675.0,2016
863,45.483101,9.235804,234,EUR,1CBY4E3HK1,1,"Milan, Italy",1667.74767857,2016
864,51.517035,-0.131344,867,GBP,1Z6SWX413C,1,"London, United Kingdom",1995.42261409,2016
865,37.766571,-122.458944,297,USD,1PXYA13V1H,1,"San Francisco, CA, United States",4199.18947368,2016
866,45.757691,22.940111,11,RON,1YDQZE40Q5,12,"Deva, Romania",1616.66666667,2015
867,56.945316,24.115333,176,EUR,22AD6442ZA,1,"Riga, Latvia",619.9375,2016
868,46.80969,-71.225329,88,CAD,1XSV9J40DQ,1,"Quebec City, Canada",2811.64814815,2016
869,46.80969,-71.225329,88,CAD,1Y4DQ340HS,1,"Quebec City, Canada",2811.64814815,2016
870,53.584482,-2.393858,10,GBP,1HV3ZZ3NRG,10,"Bolton, United Kingdom",1498.25,2015
871,64.117585,-21.84911,141,ISK,1E5W3C3JV5,1,"Reykjavik, Iceland",297000.0,2016
872,51.039861,13.688816,54,EUR,21A0KD42B4,1,"Dresden, Germany",1949.44444444,2016
873,-7.464059,112.716554,40,IDR,1XRRJA40D8,1,"Surabaya, Indonesia",3926000.0,2016
874,-28.080176,153.381727,75,AUD,R5VFA34HY,1,"Gold Coast, Australia",3786.66666667,2016
875,36.101031,-79.820668,35,USD,1JJ4R53PH1,12,"Greensboro, NC, United States",3302.83333333,2015
876,1.448828,103.814968,53,MYR,28NWZD4772,12,"Johor Baharu, Malaysia",2731.66666667,2015
877,-23.299983,-46.009879,28,BRL,270X4945PK,12,"Sao Jose dos Campos, Brazil",1932.0,2015
878,-23.086023,-47.783536,1,BRL,2CB6YN4CXM,12,"Tatui, Brazil",2000.0,2015
879,51.881714,0.851165,18,GBP,23MET043YF,1,"Colchester, United Kingdom",1189.16666667,2016
880,36.101031,-79.820668,35,USD,1JQ79K3PMQ,12,"Greensboro, NC, United States",3302.83333333,2015
881,13.051637,80.213614,4,INR,21RKJ942M3,12,"Madras, India",23500.0,2015
882,34.064353,-118.375347,4,USD,15DVG93D89,11,"West Hollywood, CA, United States",3900.0,2015
883,32.067319,34.781028,197,ILS,17D54X3E4W,1,"Tel Aviv-yafo, Israel",7480.0,2016
884,32.067319,34.781028,197,ILS,1CKSVS3HRT,1,"Tel Aviv-yafo, Israel",7480.0,2016
885,32.067319,34.781028,197,ILS,1F6RJE3KAP,1,"Tel Aviv-yafo, Israel",7480.0,2016
886,-37.687074,145.062997,422,AUD,1751X93E0N,1,"Melbourne, Australia",4249.66107143,2016
887,-12.846628,-38.468195,46,BRL,2CKMB04DHQ,1,"Salvador, Brazil",1058.33333333,2016
888,46.2977,16.344015,16,HRK,1X7YYK404M,12,"Varazdin, Croatia",4200.0,2015
889,-6.216204,106.963525,8,IDR,1QFN4A3VYA,11,"Bekasi, Indonesia",5977500.0,2015
890,53.069756,8.823655,35,EUR,20CT9V41RQ,11,"Bremen, Germany",2210.0,2015
891,48.546613,39.387215,2,USD,1V4WB73Z2F,11,"Lugansk, Ukraine",47.4687299741,2015
892,45.155556,26.806823,10,RON,22EJM64334,12,"Buzau, Romania",1410.0,2015
893,45.426118,28.012732,20,RON,1935CP3F6W,12,"Galati, Romania",1446.75,2015
894,37.977133,23.729875,474,EUR,1YVME240YS,1,"Athens, Greece",717.856953125,2016
895,59.432148,24.766478,150,EUR,168END3DMA,12,"Tallinn, Estonia",847.791666667,2015
896,42.700262,23.286768,350,BGN,29YT5H48KM,1,"Sofia, Bulgaria",997.566771174,2016
897,19.973716,-102.279243,4,MXN,24HCS044G4,12,"Zamora de Hidalgo, Mexico",6750.0,2015
898,51.039861,13.688816,54,EUR,238AGT43MV,1,"Dresden, Germany",1949.44444444,2016
899,-7.238452,112.734996,40,IDR,1D3DTT3J31,1,"Surabaya, Indonesia",3926000.0,2016
900,-25.443494,-49.056411,127,BRL,1P823E3TAY,1,"Curitiba, Brazil",1675.0,2016
901,53.766425,-2.339251,7,GBP,1JSHZ43PQB,11,"Burnley, United Kingdom",1900.0,2015
902,53.589842,-113.441089,201,CAD,1145003BKF,1,"Edmonton, Canada",3182.6375,2016
903,37.671699,-122.477072,297,USD,1TR5AR3YVJ,1,"San Francisco, CA, United States",4199.18947368,2016
904,40.708825,-73.827046,1,JMD,20Z3QV423Y,7,"Richmond, Jamaica",150000.0,2014
905,-6.221791,106.891523,220,IDR,1P12E43SYQ,12,"Jakarta, Indonesia",6064285.71429,2015
906,47.225268,5.137244,5,EUR,JZR5J3469,5,"Dijon, France",1700.0,2015
907,52.510964,13.304994,310,EUR,F190431VB,1,"Berlin, Germany",1854.6,2016
908,12.998183,77.642797,578,INR,2EVJYP4HW1,1,"Bangalore, India",45535.3902344,2016
909,-33.434753,151.453866,13,AUD,29EC68482Z,1,"Gosford, Australia",4000.0,2016
910,-25.826142,28.255221,2,ZAR,1T43PV3YAX,6,"Verwoerdburg, South Africa",27000.0,2015
911,51.303787,-1.116983,15,GBP,1NE6723S9X,1,"Basingstoke, United Kingdom",1566.66666667,2016
912,46.80969,-71.225329,88,CAD,1SY2A03Y81,1,"Quebec City, Canada",2811.64814815,2016
913,-31.997613,115.762944,220,AUD,1SKWJN3XZM,1,"Perth, Australia",4046.75,2016
914,43.738254,-79.567904,13,CAD,1GZGZZ3MXA,12,"Vaughan, Canada",3050.0,2015
915,34.064353,-118.375347,4,USD,19RR883FPW,11,"West Hollywood, CA, United States",3900.0,2015
916,61.485375,21.796887,9,EUR,1GWZEE3MV2,11,"Pori, Finland",3000.0,2015
917,-7.464059,112.716554,40,IDR,1XNXV540BS,1,"Surabaya, Indonesia",3926000.0,2016
918,47.225268,5.137244,5,EUR,H90ZS31ZR,5,"Dijon, France",1700.0,2015
919,13.860011,100.517925,2,THB,13BMN63CEZ,8,"Pak Kret, Thailand",9200.0,2015
920,-25.95498,28.11498,4,ZAR,1K663S3Q0P,6,"Midrand, South Africa",15000.0,2015
921,52.510964,13.304994,310,EUR,GSAE931YT,1,"Berlin, Germany",1854.6,2016
922,53.584482,-2.393858,10,GBP,1HMMBG3NH3,10,"Bolton, United Kingdom",1498.25,2015
923,51.550958,-1.785773,22,GBP,1KFEC93Q8T,12,"Swindon, United Kingdom",1649.39,2015
924,44.408788,8.933717,57,EUR,JD033343Q,12,"Genoa, Italy",1679.375,2015
925,43.584551,15.927135,10,HRK,1MXWHR3RQF,10,"Sibenik, Croatia",4150.0,2015
926,19.871125,75.324231,25,INR,1X8Z7D4051,12,"Aurangabad, India",19000.0,2015
927,32.067319,34.781028,197,ILS,2D629H4ES4,1,"Tel Aviv-yafo, Israel",7480.0,2016
928,-23.254543,-45.905748,28,BRL,2EJAZ74HET,12,"Sao Jose dos Campos, Brazil",1932.0,2015
929,33.580293,-112.014532,26,USD,1P40703T6H,12,"Scottsdale, AZ, United States",4048.97916667,2015
930,25.856767,-80.181772,162,USD,1TTB2M3YWM,1,"Miami, FL, United States",3005.28235294,2016
931,19.871125,75.324231,25,INR,2EZ07T4J0S,12,"Aurangabad, India",19000.0,2015
932,46.2977,16.344015,16,HRK,1F7JJX3KBC,12,"Varazdin, Croatia",4200.0,2015
933,19.973716,-102.279243,4,MXN,22GMMB4355,12,"Zamora de Hidalgo, Mexico",6750.0,2015
934,49.896816,-97.28937,148,CAD,YXC0K39WP,1,"Winnipeg, Canada",2827.875,2016
935,37.782731,-122.413586,297,USD,1B9QQE3GS7,1,"San Francisco, CA, United States",4199.18947368,2016
936,37.402682,-5.983645,50,EUR,M4V3B3489,12,"Sevilla, Spain",1144.45,2015
937,47.649422,23.553423,11,RON,1ZXV0P41GF,10,"Baia Mare, Romania",1466.90173452,2015
938,34.045806,-118.250712,323,USD,1CHVGF3HQK,1,"Los Angeles, CA, United States",3094.83787879,2016
939,-6.216204,106.963525,8,IDR,1N54EM3S1Q,11,"Bekasi, Indonesia",5977500.0,2015
940,33.503453,-102.023505,29,USD,17KDK93E79,12,"Lubbock, TX, United States",2217.475,2015
941,53.818569,-1.572518,96,GBP,25JY49451N,1,"Leeds, United Kingdom",1659.33333333,2016
942,13.051637,80.213614,4,INR,213A1E426M,12,"Madras, India",23500.0,2015
943,31.274494,120.734775,23,CNY,1342223CBJ,12,"Suzhou, China",4933.33333333,2015
944,-25.443494,-49.056411,127,BRL,1P3E673T4W,1,"Curitiba, Brazil",1675.0,2016
945,-12.95156,-38.358785,46,BRL,2EB6CC4H1X,1,"Salvador, Brazil",1058.33333333,2016
946,47.511145,18.990685,426,HUF,25ZFRM457Y,1,"Budapest, Hungary",170539.485486,2016
947,32.067319,34.781028,197,ILS,21DDG542DQ,1,"Tel Aviv-yafo, Israel",7480.0,2016
948,-22.798647,-43.180841,25,BRL,255BJH44SJ,12,"Niteroi, Brazil",3333.33333333,2015
949,48.525951,-89.215877,25,CAD,2FB6XB4JMR,11,"Thunder Bay, Canada",2569.85,2015
950,53.448174,7.821003,4,EUR,23M7H943Y8,9,"Wilhelmshaven, Germany",1500.0,2015
951,40.145035,-76.215697,19,USD,1QQVB53W5D,12,"Lancaster, PA, United States",2350.0,2015
952,43.599404,-79.703789,82,CAD,19KFS63FKF,1,"Mississauga, Canada",2250.11111111,2016
953,-31.997613,115.762944,220,AUD,1NK0XM3SEN,1,"Perth, Australia",4046.75,2016
954,37.977133,23.729875,474,EUR,1Q0JHB3V68,1,"Athens, Greece",717.856953125,2016
955,53.069756,8.823655,35,EUR,2C5E7E4CCE,11,"Bremen, Germany",2210.0,2015
956,17.738473,83.335176,52,INR,2A8TCR492T,1,"Visakhapatnam, India",16250.0,2016
957,52.402488,0.26782,75,GBP,1ZCR5T416H,1,"Cambridge, United Kingdom",2016.66666667,2016
958,19.912735,75.350203,25,INR,1Y113C40GM,12,"Aurangabad, India",19000.0,2015
959,32.067319,34.781028,197,ILS,15RP6J3DEQ,1,"Tel Aviv-yafo, Israel",7480.0,2016
960,-7.238452,112.734996,40,IDR,1QKRWC3W33,1,"Surabaya, Indonesia",3926000.0,2016
961,36.148794,-79.295062,1,USD,1F7P003KBT,7,"Yanceyville, NC, United States",1000.0,2014
962,35.701098,-105.936969,22,USD,1QX0RC3WBE,12,"Santa Fe, NM, United States",2865.0,2015
963,34.064353,-118.375347,4,USD,18C9NH3EMH,11,"West Hollywood, CA, United States",3900.0,2015
964,-23.254543,-45.905748,28,BRL,2DYBAV4GAZ,12,"Sao Jose dos Campos, Brazil",1932.0,2015
965,51.000317,-0.939213,3,GBP,2E1JWR4GHP,10,"Alton, United Kingdom",5000.0,2015
966,-6.216204,106.963525,8,IDR,1XDV5M407J,11,"Bekasi, Indonesia",5977500.0,2015
967,34.064353,-118.375347,4,USD,18ET4S3EPD,11,"West Hollywood, CA, United States",3900.0,2015
968,46.2977,16.344015,16,HRK,1KZY4F3QKT,12,"Varazdin, Croatia",4200.0,2015
969,39.15187,-76.634516,95,USD,1PEY3Q3TJM,1,"Baltimore, MD, United States",3226.46136364,2016
970,35.97069,-86.602268,15,USD,17Z3H93EDE,12,"Murfreesboro, TN, United States",2491.53333333,2015
971,47.649422,23.553423,11,RON,1W1F6Q3ZJ3,10,"Baia Mare, Romania",1466.90173452,2015
972,33.436947,-111.76579,32,USD,1BBAQS3GV1,12,"Mesa, AZ, United States",2457.20625,2015
973,32.067319,34.781028,197,ILS,1BFXS93GYC,1,"Tel Aviv-yafo, Israel",7480.0,2016
974,22.766912,75.88176,52,INR,27FKGH45XN,12,"Indore, India",16222.2222222,2015
975,33.832683,-84.603712,23,USD,2CMFVM4DME,12,"Marietta, GA, United States",1700.0,2015
976,54.662453,25.250484,146,EUR,28RDWA4796,1,"Vilnius, Lithuania",625.637727029,2016
977,39.16804,-84.560166,86,USD,1WHXTZ3ZRT,12,"Cincinnati, OH, United States",2619.80384615,2015
978,53.766425,-2.339251,7,GBP,1JSJ053PQC,11,"Burnley, United Kingdom",1900.0,2015
979,47.649422,23.553423,11,RON,21XBAZ42Q5,10,"Baia Mare, Romania",1466.90173452,2015
980,51.000317,-0.939213,3,GBP,2AK8FG49GV,10,"Alton, United Kingdom",5000.0,2015
981,46.883389,-71.296911,88,CAD,1RNW1S3X5T,1,"Quebec City, Canada",2811.64814815,2016
982,40.708825,-73.827046,1,JMD,23BR9X43R3,7,"Richmond, Jamaica",150000.0,2014
983,37.766571,-122.458944,297,USD,1PXZ563V1S,1,"San Francisco, CA, United States",4199.18947368,2016
984,-6.41384,106.859687,4,IDR,2BAM9T4AS9,12,"Depok, Indonesia",3000000.0,2015
985,61.485375,21.796887,9,EUR,1F860V3KC2,11,"Pori, Finland",3000.0,2015
986,35.899404,-79.024942,15,USD,1AJW093GA8,12,"Chapel Hill, NC, United States",2800.0,2015
987,35.899404,-79.024942,15,USD,Y7TQ237FG,12,"Chapel Hill, NC, United States",2800.0,2015
988,26.386271,-80.09658,16,USD,1WB2AY3ZNY,12,"Boca Raton, FL, United States",4746.58333333,2015
989,44.212298,28.623895,32,RON,21RW0542M6,10,"Constanta, Romania",1425.0,2015
990,33.436947,-111.76579,32,USD,1D8XRN3J6M,12,"Mesa, AZ, United States",2457.20625,2015
991,46.2977,16.344015,16,HRK,1RJ9CX3X0S,12,"Varazdin, Croatia",4200.0,2015
992,44.212298,28.623895,32,RON,1VE5003Z7Y,10,"Constanta, Romania",1425.0,2015
993,-6.26634,106.924772,8,IDR,1JJJKQ3PHP,11,"Bekasi, Indonesia",5977500.0,2015
994,40.708825,-73.827046,1,JMD,2CRHNX4DY5,7,"Richmond, Jamaica",150000.0,2014
995,49.806316,-97.165659,148,CAD,1CGF083HP8,1,"Winnipeg, Canada",2827.875,2016
996,32.067319,34.781028,197,ILS,219X4S42B2,1,"Tel Aviv-yafo, Israel",7480.0,2016
997,53.818569,-1.572518,96,GBP,23B49E43QJ,1,"Leeds, United Kingdom",1659.33333333,2016
998,53.584482,-2.393858,10,GBP,1HKG6D3NE0,10,"Bolton, United Kingdom",1498.25,2015
999,64.117585,-21.84911,141,ISK,1E67TS3JVE,1,"Reykjavik, Iceland",297000.0,2016
1000,46.2977,16.344015,16,HRK,1ENC2Z3K3E,12,"Varazdin, Croatia",4200.0,2015
1001,51.000317,-0.939213,3,GBP,2AHGPF49EG,10,"Alton, United Kingdom",5000.0,2015
1002,47.412771,18.915021,2,HUF,1T8CV63YE2,10,"Érd, Hungary",118696.453406,2015
1003,-25.674133,28.211663,89,ZAR,2BRKGN4BK3,12,"Pretoria, South Africa",22390.6470588,2015
1004,-37.687074,145.062997,422,AUD,17TF133EAE,1,"Melbourne, Australia",4249.66107143,2016
1005,46.2977,16.344015,16,HRK,1BRTKH3H41,12,"Varazdin, Croatia",4200.0,2015
1006,28.577422,77.309,56,INR,2AXVPT4A1X,12,"Noida, India",31800.0,2015
1007,35.97069,-86.602268,15,USD,1A216R3FX4,12,"Murfreesboro, TN, United States",2491.53333333,2015
1008,53.499801,49.398856,4,USD,2B79PX4AJH,11,"Tolyatti (Togliatti), Russia",450.0,2015
1009,47.51213,19.076624,426,HUF,1HG63M3NB1,1,"Budapest, Hungary",170539.485486,2016
1010,-22.798647,-43.180841,25,BRL,28JE1M471T,12,"Niteroi, Brazil",3333.33333333,2015
1011,52.543692,13.411384,310,EUR,2B0Y0G4A6W,1,"Berlin, Germany",1854.6,2016
1012,53.069756,8.823655,35,EUR,1H8G4H3N50,11,"Bremen, Germany",2210.0,2015
1013,-33.284804,149.098682,5,AUD,15KKE63DBR,11,"Orange, NSW, Australia",4458.0,2015
1014,46.2977,16.344015,16,HRK,1X7YN5404J,12,"Varazdin, Croatia",4200.0,2015
1015,52.510964,13.304994,310,EUR,Q1X8W34CE,1,"Berlin, Germany",1854.6,2016
1016,56.945316,24.115333,176,EUR,22E3GQ4329,1,"Riga, Latvia",619.9375,2016
1017,35.97069,-86.602268,15,USD,1A22DD3FX5,12,"Murfreesboro, TN, United States",2491.53333333,2015
1018,51.550958,-1.785773,22,GBP,1MM39F3RG0,12,"Swindon, United Kingdom",1649.39,2015
1019,-22.55933,17.077083,45,ZAR,1G4X143M3Y,12,"Windhoek, Namibia",7258.00445209,2015
1020,13.021208,80.2254,4,INR,2FH3VN4JXV,12,"Madras, India",23500.0,2015
1021,16.446179,80.99691,8,INR,1W8V233ZN2,9,"Eluru, India",25550.0,2015
1022,47.649422,23.553423,11,RON,212ZG1426B,10,"Baia Mare, Romania",1466.90173452,2015
1023,34.101952,-118.331733,4,USD,1CTMR73HWB,11,"West Hollywood, CA, United States",3900.0,2015
1024,39.16804,-84.560166,86,USD,1VD28B3Z76,12,"Cincinnati, OH, United States",2619.80384615,2015
1025,52.540658,13.417918,310,EUR,FPVX731WG,1,"Berlin, Germany",1854.6,2016
1026,33.436947,-111.76579,32,USD,1C4K4E3HCP,12,"Mesa, AZ, United States",2457.20625,2015
1027,-6.221791,106.891523,220,IDR,1NADAD3S7A,12,"Jakarta, Indonesia",6064285.71429,2015
1028,34.064353,-118.375347,4,USD,TGM12357N,11,"West Hollywood, CA, United States",3900.0,2015
1029,37.977133,23.729875,474,EUR,1R1CKW3WFD,1,"Athens, Greece",717.856953125,2016
1030,46.2977,16.344015,16,HRK,1DR5NJ3JGV,12,"Varazdin, Croatia",4200.0,2015
1031,-24.717029,-53.742759,8,BRL,2054JR41N0,4,"Cascavel, Brazil",1000.0,2015
1032,12.986224,79.136862,8,INR,18XFVN3F08,5,"Vellore, India",75000.0,2015
1033,40.713473,-73.944737,548,USD,19V5C83FRG,1,"New York, NY, United States",3471.96752343,2016
1034,52.510964,13.304994,310,EUR,19WG3F3FSG,1,"Berlin, Germany",1854.6,2016
1035,-7.238452,112.734996,40,IDR,1FBB143KFJ,1,"Surabaya, Indonesia",3926000.0,2016
1036,51.517035,-0.131344,867,GBP,1T9XEG3YG5,1,"London, United Kingdom",1995.42261409,2016
1037,-6.261709,106.959906,8,IDR,1H8G6G3N53,11,"Bekasi, Indonesia",5977500.0,2015
1038,61.485375,21.796887,9,EUR,1H2GP13N01,11,"Pori, Finland",3000.0,2015
1039,25.456048,-100.99027,13,MXN,2DHDFR4FMP,9,"Saltillo, Mexico",7454.0,2015
1040,32.067319,34.781028,197,ILS,15Z0H33DHT,1,"Tel Aviv-yafo, Israel",7480.0,2016
1041,37.977133,23.729875,474,EUR,1NV17Z3SRE,1,"Athens, Greece",717.856953125,2016
1042,52.510964,13.304994,310,EUR,EH8MV31SR,1,"Berlin, Germany",1854.6,2016
1043,44.29304,-78.318934,14,CAD,1PR4TW3TTE,11,"Peterborough, Canada",2500.0,2015
1044,-25.443494,-49.056411,127,BRL,1TAZKD3YH4,1,"Curitiba, Brazil",1675.0,2016
1045,40.088233,-76.276765,19,USD,20RSKF420C,12,"Lancaster, PA, United States",2350.0,2015
1046,40.708825,-73.827046,1,JMD,24ZZ0444Q9,7,"Richmond, Jamaica",150000.0,2014
1047,51.53945,-0.096832,867,GBP,1Z55CR412V,1,"London, United Kingdom",1995.42261409,2016
1048,-7.464059,112.716554,40,IDR,1X5Z9M4030,1,"Surabaya, Indonesia",3926000.0,2016
1049,28.349705,77.328463,21,INR,1TBYJF3YHG,10,"Faridabad, India",31800.0,2015
1050,47.511145,18.990685,426,HUF,2210SP42S8,1,"Budapest, Hungary",170539.485486,2016
1051,45.483101,9.235804,234,EUR,1M2F4D3QP5,1,"Milan, Italy",1667.74767857,2016
1052,35.837901,50.992994,11,USD,1XFY82408X,12,"Karaj, Iran",775.0,2015
1053,-7.464059,112.716554,40,IDR,1S0YET3XKK,1,"Surabaya, Indonesia",3926000.0,2016
1054,45.483101,9.235804,234,EUR,1R2T143WGW,1,"Milan, Italy",1667.74767857,2016
1055,52.510964,13.304994,310,EUR,WD4AW364Q,1,"Berlin, Germany",1854.6,2016
1056,47.225268,5.137244,5,EUR,EG08A31SK,5,"Dijon, France",1700.0,2015
1057,-37.687074,145.062997,422,AUD,175A073E0X,1,"Melbourne, Australia",4249.66107143,2016
1058,35.899404,-79.024942,15,USD,15K0013DBC,12,"Chapel Hill, NC, United States",2800.0,2015
1059,-23.299983,-46.009879,28,BRL,27JREK4602,12,"Sao Jose dos Campos, Brazil",1932.0,2015
1060,-23.299983,-46.009879,28,BRL,23E6MT43TF,12,"Sao Jose dos Campos, Brazil",1932.0,2015
1061,-23.970511,-46.334904,19,BRL,255AYP44SE,12,"Santos, Brazil",2250.0,2015
1062,19.973716,-102.279243,4,MXN,22SYRS43AZ,12,"Zamora de Hidalgo, Mexico",6750.0,2015
1063,42.815448,-73.970143,18,EUR,EZKCP31V5,12,"Malta, Malta",1257.5,2015
1064,40.088233,-76.276765,19,USD,1TX6P53YYS,12,"Lancaster, PA, United States",2350.0,2015
1065,37.977133,23.729875,474,EUR,1RRTRK3XAM,1,"Athens, Greece",717.856953125,2016
1066,34.064353,-118.375347,4,USD,18GTTH3ERX,11,"West Hollywood, CA, United States",3900.0,2015
1067,39.15187,-76.634516,95,USD,1PWCVV3TZX,1,"Baltimore, MD, United States",3226.46136364,2016
1068,46.2977,16.344015,16,HRK,1S1X983XMH,12,"Varazdin, Croatia",4200.0,2015
1069,30.191369,-98.09499,226,USD,12KCYY3C4H,1,"Austin, TX, United States",2856.28055556,2016
1070,-1.30217,36.768846,102,KES,2771P045SQ,12,"Nairobi, Kenya",28597.0,2015
1071,46.80969,-71.225329,88,CAD,1RYHAP3XHJ,1,"Quebec City, Canada",2811.64814815,2016
1072,53.069756,8.823655,35,EUR,2C2AGA4C4V,11,"Bremen, Germany",2210.0,2015
1073,35.837901,50.992994,11,USD,21C8FR42CR,12,"Karaj, Iran",775.0,2015
1074,-25.443494,-49.056411,127,BRL,1N52EH3S1M,1,"Curitiba, Brazil",1675.0,2016
1075,19.973716,-102.279243,4,MXN,1Z1FFH411G,12,"Zamora de Hidalgo, Mexico",6750.0,2015
1076,35.899404,-79.024942,15,USD,SZ11R351Q,12,"Chapel Hill, NC, United States",2800.0,2015
1077,10.70708,-71.628954,7,USD,1SNA9S3Y0W,9,"Maracaibo, Venezuela",378.666666667,2015
1078,46.2977,16.344015,16,HRK,1XNS8H40BG,12,"Varazdin, Croatia",4200.0,2015
1079,32.555602,-84.902136,25,USD,212W9Q4269,12,"Columbus, GA, United States",1499.66666667,2015
1080,32.067319,34.781028,197,ILS,17RTX63E9H,1,"Tel Aviv-yafo, Israel",7480.0,2016
1081,49.806316,-97.165659,148,CAD,1EYASP3K77,1,"Winnipeg, Canada",2827.875,2016
1082,51.05786,4.482376,8,EUR,1PBPPD3TF4,12,"Mechelen, Belgium",2000.0,2015
1083,-28.080176,153.381727,75,AUD,QNXN934EY,1,"Gold Coast, Australia",3786.66666667,2016
1084,47.412771,18.915021,2,HUF,2A0ZRF48QN,10,"Érd, Hungary",118696.453406,2015
